candidate_id,target_role,education_level,education_relevance,experience_years,experience_relevance,common_skill_coverage,skill_gap_count,project_count,project_quality_score,project_relevance_score,project_depth_score,project_diversity_score,github_activity_score,live_project_count,portfolio_completeness_score,portfolio_design_score,portfolio_content_score,portfolio_evidence_score,technical_evidence_score,soft_skill_evidence_score,github_available,deployment_available,role_fit_score,portfolio_score,job_ready,shortlisted,hired,successful_candidate,data_origin,split
CAND004781,Full Stack Developer,MBA,33,0.9,55,74,2,6,80,77,62,72,0,0,66,59,67,55,57,66,0,0,62,62,0,0,0,0,synthetic,train
CAND004782,Full Stack Developer,MSc,79,0.9,91,90,3,2,53,77,55,71,0,0,51,54,63,70,73,69,0,0,84,59,1,0,0,0,synthetic,train
CAND004783,Full Stack Developer,MSc,54,5.1,73,86,2,6,70,82,55,70,26,1,86,78,56,28,78,57,1,1,76,62,1,0,0,0,synthetic,train
CAND004784,Full Stack Developer,BTech,60,3.0,76,65,4,4,60,73,39,50,0,0,64,53,59,87,66,30,0,0,69,66,0,0,0,0,synthetic,train
CAND004785,Full Stack Developer,MBA,63,1.0,66,84,3,2,72,81,45,42,72,0,59,45,77,91,89,55,1,1,76,69,1,1,0,0,synthetic,train
CAND004786,Full Stack Developer,BTech,66,1.2,68,70,2,3,74,74,18,64,28,0,71,57,47,59,80,40,1,0,72,59,0,0,0,0,synthetic,train
CAND004787,Full Stack Developer,BE,37,2.6,53,65,3,4,92,71,58,53,0,2,58,70,55,86,80,55,0,1,61,67,0,0,0,0,synthetic,train
CAND004788,Full Stack Developer,BE,55,1.7,65,54,3,0,39,80,35,48,38,0,61,59,68,53,73,43,1,0,65,60,0,0,0,0,synthetic,train
CAND004789,Full Stack Developer,MBA,62,2.9,57,70,2,4,55,72,58,66,0,0,76,34,48,47,72,68,0,0,68,53,0,0,0,0,synthetic,train
CAND004790,Full Stack Developer,BBA,78,1.6,92,89,1,4,41,85,45,51,35,0,57,90,86,38,77,49,1,1,86,66,1,1,0,0,synthetic,train
CAND004791,Full Stack Developer,BTech,84,1.4,60,83,2,2,44,87,57,73,0,2,47,45,50,37,88,38,0,1,80,45,0,0,0,0,synthetic,train
CAND004792,Full Stack Developer,MBA,83,2.9,55,83,1,5,74,91,84,41,0,1,45,76,59,72,99,41,0,1,81,61,1,1,0,0,synthetic,train
CAND004793,Full Stack Developer,BSc,69,2.9,78,89,1,3,56,100,65,62,27,0,70,17,72,75,65,49,1,0,82,61,1,0,0,0,synthetic,train
CAND004794,Full Stack Developer,BE,49,2.1,91,78,1,5,72,87,66,58,71,0,83,30,69,72,100,50,1,0,81,66,1,0,0,0,synthetic,train
CAND004795,Full Stack Developer,BCA,76,2.0,44,74,3,3,78,86,71,33,0,1,64,56,54,46,92,47,0,1,72,55,0,0,0,0,synthetic,train
CAND004796,Full Stack Developer,BTech,72,4.0,63,78,2,5,75,78,56,60,12,0,59,67,55,57,65,27,1,0,73,59,0,0,0,0,synthetic,train
CAND004797,Full Stack Developer,BTech,62,2.6,49,76,2,3,60,93,35,32,40,1,66,54,70,72,61,60,1,1,69,66,0,0,0,0,synthetic,train
CAND004798,Full Stack Developer,BBA,63,1.2,86,69,4,4,79,78,65,71,17,0,80,66,52,62,81,56,1,0,75,66,0,0,0,0,synthetic,train
CAND004799,Full Stack Developer,BTech,62,3.9,68,81,3,6,73,86,65,48,70,3,92,71,47,79,100,72,1,1,78,73,1,0,0,0,synthetic,train
CAND004800,Full Stack Developer,BBA,46,2.4,66,93,0,6,66,95,53,69,26,5,80,58,50,57,69,57,1,1,77,62,0,0,0,0,synthetic,train
CAND004801,Machine Learning Engineer,BE,82,4.2,68,88,1,7,93,58,51,84,71,7,100,76,75,60,79,60,1,1,77,79,1,0,0,0,original,train
CAND004802,Machine Learning Engineer,MCA,95,0.4,46,84,2,4,44,83,64,64,82,2,90,65,53,100,100,74,1,1,80,78,1,0,0,0,original,validation
CAND004803,Machine Learning Engineer,MTech,55,1.8,60,100,0,2,59,82,6,42,0,0,62,49,100,73,37,78,0,0,73,72,1,0,0,0,original,validation
CAND004804,Machine Learning Engineer,MCA,54,1.3,83,43,8,2,84,80,58,67,55,0,81,84,62,100,76,48,1,0,64,82,0,0,0,0,original,train
CAND004805,Machine Learning Engineer,BE,35,2.6,49,95,3,4,63,62,60,100,39,1,100,91,55,85,79,74,1,1,66,83,1,1,1,1,original,test
CAND004806,Machine Learning Engineer,MSc,64,2.1,64,91,2,3,47,83,36,73,16,3,93,69,25,53,58,52,1,1,75,61,0,0,0,0,original,train
CAND004807,Machine Learning Engineer,BE,86,2.0,80,100,0,5,43,58,50,68,0,5,93,61,52,51,85,58,0,1,85,66,1,0,0,0,original,train
CAND004808,Machine Learning Engineer,MTech,80,0.5,54,58,3,2,67,66,58,41,47,1,100,50,39,50,55,64,1,1,64,62,0,0,0,0,original,test
CAND004809,Machine Learning Engineer,MCA,60,1.1,73,63,3,3,54,65,35,37,0,1,74,33,50,37,52,20,0,1,65,51,0,0,0,0,original,test
CAND004810,Machine Learning Engineer,MCA,86,2.4,57,64,5,4,50,71,51,58,79,2,74,97,52,82,99,55,1,1,72,75,1,0,0,0,original,train
CAND004811,Machine Learning Engineer,MSc,83,4.2,100,100,0,3,70,90,100,59,0,1,88,91,34,80,77,79,0,1,93,73,1,1,1,1,original,train
CAND004812,Machine Learning Engineer,BTech,88,1.3,70,57,2,4,54,56,77,59,100,0,58,35,41,71,72,34,1,0,70,52,0,0,0,0,original,test
CAND004813,Machine Learning Engineer,BTech,83,1.3,64,91,0,4,77,72,27,45,58,3,93,29,71,59,76,77,1,1,80,66,1,1,1,0,original,test
CAND004814,Machine Learning Engineer,BTech,94,8.2,100,98,0,6,77,56,90,84,89,5,87,77,74,62,100,52,1,1,92,76,1,1,1,0,original,validation
CAND004815,Machine Learning Engineer,BTech,75,5.1,92,90,2,4,80,63,100,75,100,0,79,49,56,64,100,82,1,0,85,64,1,1,0,0,original,validation
CAND004816,Machine Learning Engineer,MSc,71,0.7,59,83,3,5,87,98,56,67,74,5,100,20,57,81,57,39,1,1,75,68,0,0,0,0,original,validation
CAND004817,Machine Learning Engineer,BCA,89,1.1,59,70,2,4,56,100,40,42,35,1,74,75,52,44,67,73,1,1,77,61,1,0,0,0,original,train
CAND004818,Machine Learning Engineer,BTech,79,2.8,74,83,0,6,84,88,66,63,74,0,85,71,59,83,71,49,1,0,81,75,1,0,0,0,original,validation
CAND004819,Machine Learning Engineer,BBA,48,7.1,65,100,0,6,76,87,100,62,100,6,70,34,56,74,96,92,1,1,81,60,1,0,0,0,original,train
CAND004820,Machine Learning Engineer,BE,66,1.0,100,100,0,2,69,96,55,52,74,1,52,51,61,88,100,57,1,1,93,63,1,1,0,0,original,test
CAND004821,Machine Learning Engineer,BCA,83,0.3,52,85,4,3,44,47,60,29,0,0,56,67,28,50,86,59,0,0,71,50,0,0,0,0,original,test
CAND004822,Machine Learning Engineer,MCA,42,0.6,49,98,0,6,71,67,89,90,51,1,80,62,82,70,89,39,1,1,72,74,0,0,0,0,original,test
CAND004823,Machine Learning Engineer,BE,63,3.1,79,69,3,3,55,90,68,42,54,2,84,40,55,55,74,77,1,1,75,61,1,0,0,0,original,train
CAND004824,Machine Learning Engineer,MSc,70,1.4,88,96,0,5,87,93,53,52,0,2,87,75,30,71,47,82,0,1,84,66,1,0,0,0,original,train
CAND004825,Machine Learning Engineer,BBA,79,0.8,67,72,3,4,84,61,51,66,0,1,78,100,55,41,52,60,0,1,69,67,0,0,0,0,original,train
CAND004826,Machine Learning Engineer,BTech,29,1.8,28,61,9,4,100,58,67,64,71,3,90,60,54,79,100,62,1,1,51,72,0,0,0,0,original,train
CAND004827,Machine Learning Engineer,BTech,89,2.1,61,100,1,4,87,87,35,59,0,4,60,60,92,59,65,54,0,1,83,68,1,0,0,0,original,train
CAND004828,Machine Learning Engineer,BTech,53,3.0,87,80,3,2,60,90,39,39,53,2,100,37,97,96,63,61,1,1,76,86,1,1,0,0,original,train
CAND004829,Machine Learning Engineer,BE,78,2.1,57,52,6,6,52,72,47,100,82,2,97,72,73,75,87,66,1,1,66,80,0,0,0,0,original,train
CAND004830,Machine Learning Engineer,BTech,62,2.0,71,81,1,3,77,100,55,58,66,2,58,69,41,42,100,65,1,1,82,52,1,0,0,0,original,validation
CAND004831,Machine Learning Engineer,MSc,59,0.5,44,66,2,0,57,54,20,67,40,0,68,78,72,62,81,47,1,0,62,70,0,0,0,0,original,validation
CAND004832,Machine Learning Engineer,BE,90,2.7,59,91,2,2,49,78,57,59,87,2,92,38,65,78,75,50,1,1,80,71,1,1,0,0,original,train
CAND004833,Machine Learning Engineer,MSc,57,6.7,67,99,0,10,100,90,92,88,88,4,100,81,57,85,99,59,1,1,83,82,1,1,1,1,original,test
CAND004834,Machine Learning Engineer,BSc,85,4.1,91,100,0,4,96,83,43,45,61,1,100,48,59,61,65,97,1,1,89,70,1,1,0,0,original,validation
CAND004835,Machine Learning Engineer,BTech,65,0.1,77,40,6,2,51,61,59,47,0,0,49,49,71,66,62,45,0,0,60,59,0,0,0,0,original,test
CAND004836,Machine Learning Engineer,BTech,72,1.2,56,82,3,2,65,52,52,37,0,2,54,30,33,72,62,16,0,1,68,48,0,0,0,0,original,train
CAND004837,Machine Learning Engineer,BTech,62,0.9,100,100,0,2,66,88,21,57,43,2,48,92,49,47,83,77,1,1,89,57,1,1,1,0,original,train
CAND004838,Machine Learning Engineer,BTech,59,1.4,73,99,1,0,49,79,38,61,0,0,56,59,60,94,60,55,0,0,78,67,1,0,0,0,original,test
CAND004839,Machine Learning Engineer,BTech,74,4.6,68,54,3,4,74,76,70,74,0,0,70,74,55,53,57,67,0,0,67,63,0,0,0,0,original,train
CAND004840,Machine Learning Engineer,BCA,58,3.9,59,100,0,2,73,100,70,67,78,2,57,3,57,91,92,84,1,1,82,55,1,1,1,0,original,validation
CAND004841,Machine Learning Engineer,BTech,64,0.2,67,82,5,3,56,81,64,50,50,0,70,100,40,76,76,16,1,0,74,70,0,0,0,0,original,train
CAND004842,Machine Learning Engineer,BSc,88,1.2,55,64,3,4,48,69,62,65,58,3,87,51,54,51,91,34,1,1,72,63,0,0,0,0,original,train
CAND004843,Machine Learning Engineer,BBA,94,8.6,87,99,0,5,57,79,83,36,100,1,95,60,48,89,100,59,1,1,93,75,1,1,1,1,original,train
CAND004844,Machine Learning Engineer,MSc,41,4.7,65,100,0,2,62,100,50,67,66,2,59,82,52,75,95,35,1,1,81,66,1,0,0,0,original,validation
CAND004845,Machine Learning Engineer,BTech,84,1.2,80,76,3,2,28,77,66,32,0,0,40,67,65,46,73,60,0,0,79,53,0,0,0,0,original,test
CAND004846,Machine Learning Engineer,BE,91,4.6,53,90,4,3,74,58,41,75,66,1,89,98,47,86,97,67,1,1,77,80,1,1,0,0,original,train
CAND004847,Machine Learning Engineer,BTech,90,1.0,46,98,1,2,47,99,30,72,69,0,76,32,53,90,38,66,1,0,78,65,1,1,0,0,original,validation
CAND004848,Machine Learning Engineer,BE,75,2.9,82,100,0,2,64,87,70,58,67,0,81,57,54,85,90,41,1,0,88,70,1,1,1,0,original,train
CAND004849,Machine Learning Engineer,BTech,81,0.8,80,37,7,3,96,76,53,31,43,0,81,41,67,54,79,44,1,0,67,63,0,0,0,0,original,validation
CAND004850,Machine Learning Engineer,MBA,98,1.6,80,86,0,1,70,68,50,30,0,0,73,43,51,39,72,31,0,0,84,53,0,0,0,0,original,train
CAND004851,Machine Learning Engineer,BTech,63,1.0,55,100,0,4,71,76,42,59,72,0,90,35,50,100,86,55,1,0,78,72,1,0,0,0,original,train
CAND004852,Machine Learning Engineer,MBA,68,4.7,53,100,0,5,53,60,57,50,90,0,85,72,76,77,80,94,1,0,76,78,1,1,1,1,original,train
CAND004853,Machine Learning Engineer,MCA,89,0.8,77,94,1,1,66,92,68,72,94,0,64,37,67,100,100,31,1,0,90,68,1,1,1,0,original,test
CAND004854,Machine Learning Engineer,MSc,79,0.9,36,95,0,6,71,81,67,76,47,0,81,58,64,64,86,48,1,0,76,68,0,0,0,0,original,test
CAND004855,Machine Learning Engineer,BTech,69,1.1,80,100,0,0,39,97,57,58,70,0,100,49,10,74,90,52,1,0,88,61,1,1,0,0,original,validation
CAND004856,Machine Learning Engineer,MCA,71,3.0,80,97,0,6,64,80,88,73,1,3,90,40,86,77,92,51,1,1,86,76,1,1,0,0,original,test
CAND004857,Machine Learning Engineer,MTech,85,2.1,78,100,0,5,57,85,62,77,40,3,100,80,82,57,90,69,1,1,89,81,1,1,1,0,original,train
CAND004858,Machine Learning Engineer,BTech,81,7.3,98,88,3,5,54,89,42,59,92,1,100,96,57,84,70,59,1,1,86,84,1,1,1,1,original,train
CAND004859,Machine Learning Engineer,BSc,81,1.2,60,84,2,0,71,100,69,29,18,0,68,45,28,42,94,32,1,0,82,47,0,0,0,0,original,train
CAND004860,Machine Learning Engineer,BBA,84,1.1,62,60,2,6,97,84,47,71,0,4,83,90,98,46,68,85,0,1,72,79,1,0,0,0,original,train
CAND004861,Machine Learning Engineer,MSc,50,1.8,76,96,1,4,55,100,65,84,0,2,78,66,23,29,65,43,0,1,80,50,0,0,0,0,original,train
CAND004862,Machine Learning Engineer,BBA,66,3.1,70,100,0,2,23,82,59,65,75,0,97,85,74,72,100,71,1,0,85,83,1,1,0,0,original,validation
CAND004863,Machine Learning Engineer,MSc,85,1.7,92,88,1,6,57,88,58,60,0,1,77,57,53,59,96,61,0,1,90,62,1,1,0,0,original,train
CAND004864,Machine Learning Engineer,BBA,72,0.7,87,83,0,4,73,73,38,55,60,0,74,29,56,85,99,52,1,0,84,63,1,0,0,0,original,train
CAND004865,Machine Learning Engineer,BE,83,1.9,66,62,4,5,85,80,59,50,0,1,64,66,69,42,78,44,0,1,72,60,0,0,0,0,original,train
CAND004866,Machine Learning Engineer,BE,42,0.9,90,81,4,3,51,90,53,79,78,1,85,63,65,75,55,44,1,1,74,73,0,0,0,0,original,validation
CAND004867,Machine Learning Engineer,BTech,83,3.3,54,95,1,4,54,100,69,60,100,4,88,47,15,61,100,59,1,1,85,55,1,0,0,0,original,train
CAND004868,Machine Learning Engineer,BCA,77,2.1,85,63,6,3,78,80,53,55,44,1,100,37,38,55,81,28,1,1,75,61,0,0,0,0,original,train
CAND004869,Machine Learning Engineer,BE,65,1.0,55,87,3,3,60,75,54,53,0,1,48,63,52,91,40,24,0,1,68,63,0,0,0,0,original,test
CAND004870,Machine Learning Engineer,BE,82,2.5,76,52,5,6,91,67,68,82,60,1,100,70,45,77,93,74,1,1,71,74,1,0,0,0,original,validation
CAND004871,Machine Learning Engineer,MSc,40,2.4,60,69,3,2,65,68,44,68,0,2,77,58,76,93,98,83,0,1,66,77,1,0,0,0,original,train
CAND004872,Machine Learning Engineer,BE,84,1.9,48,68,0,4,70,85,61,47,0,2,76,36,44,77,89,56,0,1,74,60,0,0,0,0,original,train
CAND004873,Machine Learning Engineer,MCA,85,2.8,70,93,2,6,100,84,95,52,87,0,72,80,81,100,60,57,1,0,81,83,1,0,0,0,original,train
CAND004874,Machine Learning Engineer,BCA,11,1.1,78,38,6,3,59,64,36,54,9,2,88,78,71,63,19,83,1,1,46,76,0,0,0,0,original,validation
CAND004875,Machine Learning Engineer,BE,84,6.1,100,90,3,3,81,46,73,73,35,3,84,63,78,78,73,19,1,1,82,77,1,1,0,0,original,train
CAND004876,Machine Learning Engineer,BSc,21,1.1,55,62,4,2,63,50,81,73,53,0,79,29,52,46,85,34,1,0,55,54,0,0,0,0,original,test
CAND004877,Machine Learning Engineer,MTech,82,2.1,60,100,0,3,53,66,74,51,0,2,92,42,45,80,91,38,0,1,82,67,1,1,0,0,original,validation
CAND004878,Machine Learning Engineer,MCA,45,0.8,77,29,5,3,31,83,26,78,43,0,71,88,62,46,67,19,1,0,58,66,0,0,0,0,original,validation
CAND004879,Machine Learning Engineer,BBA,54,4.2,83,100,0,3,83,85,41,71,91,1,91,64,47,86,88,64,1,1,84,73,1,0,0,0,original,test
CAND004880,Machine Learning Engineer,BCA,14,0.3,46,72,6,0,62,45,69,34,0,0,40,65,71,96,95,67,0,0,54,67,0,0,0,0,original,train
CAND004881,Machine Learning Engineer,BE,68,1.5,73,33,5,4,80,78,44,47,59,4,76,100,29,79,65,73,1,1,62,70,0,0,0,0,original,train
CAND004882,Machine Learning Engineer,BSc,37,0.0,51,97,0,3,68,94,67,49,59,0,84,51,48,79,100,43,1,0,76,67,0,0,0,0,original,train
CAND004883,Machine Learning Engineer,BBA,65,0.9,76,57,4,4,49,65,30,48,0,0,67,45,39,67,72,56,0,0,67,56,0,0,0,0,original,train
CAND004884,Machine Learning Engineer,MCA,54,1.0,44,56,5,3,49,71,55,89,57,2,100,61,80,69,87,61,1,1,60,79,0,0,0,0,original,train
CAND004885,Machine Learning Engineer,MBA,47,2.2,81,74,2,6,52,97,71,68,81,2,64,69,52,65,100,67,1,1,78,62,1,0,0,0,original,train
CAND004886,Machine Learning Engineer,MBA,85,1.2,60,94,4,2,51,59,21,57,49,0,47,36,18,40,57,30,1,0,74,36,0,0,0,0,original,validation
CAND004887,Machine Learning Engineer,MSc,82,1.5,75,41,7,4,61,39,44,64,0,0,87,98,70,64,77,29,0,0,61,79,0,0,0,0,original,train
CAND004888,Machine Learning Engineer,BTech,77,0.7,52,62,5,4,53,63,66,100,75,0,76,38,11,60,86,61,1,0,66,48,0,0,0,0,original,train
CAND004889,Machine Learning Engineer,MSc,92,0.1,74,100,1,3,19,49,44,76,62,0,72,46,78,52,80,78,1,0,82,63,1,1,0,0,original,test
CAND004890,Machine Learning Engineer,MCA,58,5.4,76,100,2,6,86,63,58,71,48,1,81,68,27,71,72,100,1,1,77,62,1,1,0,0,original,test
CAND004891,Machine Learning Engineer,BE,65,2.7,100,66,6,3,53,70,57,45,33,3,77,70,75,51,58,56,1,1,73,69,0,0,0,0,original,train
CAND004892,Machine Learning Engineer,MSc,84,0.2,57,95,2,1,52,87,19,73,0,0,68,37,79,31,60,81,0,0,79,55,1,0,0,0,original,validation
CAND004893,Machine Learning Engineer,BSc,44,1.4,83,63,6,0,89,30,14,60,49,0,76,90,31,72,56,59,1,1,58,67,0,0,0,0,original,test
CAND004894,Machine Learning Engineer,MCA,62,0.5,69,36,5,2,57,81,39,60,0,0,51,45,86,31,45,30,0,0,58,54,0,0,0,0,original,train
CAND004895,Machine Learning Engineer,MSc,83,0.9,62,83,0,4,76,87,61,75,0,4,100,73,55,61,61,58,0,1,78,74,1,0,0,0,original,test
CAND004896,Machine Learning Engineer,MTech,81,1.3,62,73,4,3,80,93,45,54,72,0,72,75,73,65,66,42,1,0,74,71,0,0,0,0,original,train
CAND004897,Machine Learning Engineer,MCA,85,3.8,60,58,4,2,59,47,55,34,40,1,69,23,78,42,75,26,1,1,65,55,0,0,0,0,original,test
CAND004898,Machine Learning Engineer,PhD,39,0.1,33,81,2,5,70,77,72,52,72,0,69,67,46,67,100,78,1,0,65,62,0,0,0,0,original,train
CAND004899,Machine Learning Engineer,MSc,64,0.7,80,85,2,4,66,98,60,86,0,0,64,39,56,39,74,88,0,0,81,51,1,0,0,0,original,test
CAND004900,Machine Learning Engineer,MSc,76,9.0,62,92,0,5,66,62,96,59,89,5,100,61,44,95,82,44,1,1,77,77,1,1,0,0,original,train
CAND004901,Machine Learning Engineer,BTech,18,1.3,61,81,2,3,43,64,71,72,0,2,67,46,67,59,71,52,0,1,62,61,0,0,0,0,original,test
CAND004902,Machine Learning Engineer,BBA,32,0.7,100,80,0,3,83,100,61,54,61,1,79,49,53,78,95,39,1,1,82,66,1,0,0,0,original,validation
CAND004903,Machine Learning Engineer,BTech,43,0.8,74,80,3,4,60,45,34,74,0,0,70,74,62,66,63,48,0,0,65,68,0,0,0,0,original,train
CAND004904,Machine Learning Engineer,BTech,72,1.1,48,100,2,2,64,53,60,60,49,0,80,54,60,50,100,65,1,0,76,62,0,0,0,0,original,train
CAND004905,Machine Learning Engineer,BTech,78,4.0,72,87,3,4,48,54,77,42,0,4,66,43,76,51,68,72,0,1,74,60,0,0,0,0,original,train
CAND004906,Machine Learning Engineer,BSc,57,0.8,30,47,7,5,48,44,93,64,35,0,100,72,65,56,80,93,1,0,49,75,0,0,0,0,original,train
CAND004907,Machine Learning Engineer,BE,52,4.5,90,99,2,2,37,83,71,64,49,1,92,83,33,54,100,40,1,1,85,66,1,1,1,1,original,validation
CAND004908,Machine Learning Engineer,BTech,94,1.6,56,94,2,3,72,78,89,56,99,0,86,62,46,57,92,44,1,0,83,64,1,0,0,0,original,train
CAND004909,Machine Learning Engineer,BE,76,4.3,58,70,2,0,58,49,37,56,14,0,87,57,74,59,89,28,1,1,69,71,0,0,0,0,original,validation
CAND004910,Machine Learning Engineer,BE,64,0.3,61,67,5,0,69,41,16,36,0,0,42,58,48,50,81,36,0,0,63,49,0,0,0,0,original,test
CAND004911,Machine Learning Engineer,BCA,68,1.9,59,68,3,4,74,81,49,61,0,3,72,50,71,72,83,63,0,1,71,67,0,0,0,0,original,train
CAND004912,Machine Learning Engineer,MSc,90,1.4,46,98,3,1,68,67,51,52,48,1,79,74,42,56,92,18,1,1,78,63,0,0,0,0,original,train
CAND004913,Machine Learning Engineer,Diploma,73,1.5,66,75,4,6,92,65,31,72,80,5,94,43,40,79,55,31,1,1,69,67,0,0,0,0,original,test
CAND004914,Machine Learning Engineer,PhD,77,3.4,72,100,1,5,79,93,23,55,88,2,98,57,46,85,87,47,1,1,87,74,1,1,0,0,original,test
CAND004915,Machine Learning Engineer,BTech,36,1.6,51,88,0,4,85,75,22,73,0,4,73,67,57,62,64,99,0,1,67,65,0,0,0,0,original,test
CAND004916,Machine Learning Engineer,BTech,58,2.9,49,100,2,4,40,91,63,56,0,0,87,56,49,48,92,57,0,0,78,62,1,0,0,0,original,train
CAND004917,Machine Learning Engineer,MCA,83,6.5,88,76,2,6,90,57,82,53,95,1,100,70,64,76,80,60,1,1,78,79,1,0,0,0,original,validation
CAND004918,Machine Learning Engineer,BTech,78,6.7,59,94,1,5,49,89,52,72,44,2,96,59,100,63,62,42,1,1,79,81,1,1,0,0,original,train
CAND004919,Machine Learning Engineer,BTech,99,0.8,78,75,4,2,79,100,56,44,0,1,56,54,26,80,87,62,0,1,85,54,1,0,0,0,original,train
CAND004920,Machine Learning Engineer,BSc,91,3.3,56,67,6,4,71,70,69,32,34,0,89,71,100,81,99,66,1,0,73,86,1,1,0,0,original,train
CAND004921,Machine Learning Engineer,BCA,46,2.5,80,56,4,4,39,95,75,58,0,0,43,66,71,41,70,51,0,0,69,54,0,0,0,0,original,validation
CAND004922,Machine Learning Engineer,BSc,92,7.5,87,98,0,6,81,79,63,63,0,6,74,46,61,47,64,66,0,1,88,58,1,1,0,0,original,train
CAND004923,Machine Learning Engineer,MSc,90,3.4,95,81,0,5,82,68,44,49,0,4,91,29,73,87,63,64,0,1,83,73,1,0,0,0,original,train
CAND004924,Machine Learning Engineer,BTech,78,1.5,80,40,4,6,75,65,60,58,77,6,100,35,26,82,92,34,1,1,69,64,0,0,0,0,original,validation
CAND004925,Machine Learning Engineer,BE,52,0.7,100,87,1,4,55,74,42,30,65,1,72,84,73,78,78,60,1,1,81,76,1,0,0,0,original,test
CAND004926,Machine Learning Engineer,BCA,84,3.8,90,84,0,5,81,92,53,77,100,0,66,68,49,79,78,68,1,0,87,65,1,1,0,0,original,validation
CAND004927,Machine Learning Engineer,MTech,83,2.4,91,89,1,2,79,78,51,87,0,0,57,43,49,32,52,47,0,0,83,46,0,0,0,0,original,train
CAND004928,Machine Learning Engineer,MBA,66,0.8,47,38,4,4,41,60,77,56,71,2,83,62,87,73,82,68,1,1,57,77,0,0,0,0,original,test
CAND004929,Machine Learning Engineer,MSc,61,1.8,73,58,3,8,100,93,52,65,68,3,93,54,93,79,100,80,1,1,74,82,1,1,0,0,original,train
CAND004930,Machine Learning Engineer,BE,44,5.8,95,86,2,9,82,96,72,45,100,1,85,76,61,78,100,77,1,1,84,75,1,1,1,0,original,validation
CAND004931,Machine Learning Engineer,MTech,65,2.2,97,83,2,5,61,100,83,90,68,0,51,44,39,82,98,46,1,0,88,54,1,0,0,0,original,test
CAND004932,Machine Learning Engineer,MCA,27,1.8,70,99,1,3,83,68,31,68,0,3,61,48,48,43,45,52,0,1,68,51,0,0,0,0,original,validation
CAND004933,Machine Learning Engineer,BTech,42,1.2,100,86,1,2,56,100,40,51,45,1,84,61,48,18,68,55,1,1,82,54,0,0,0,0,original,train
CAND004934,Machine Learning Engineer,MTech,78,2.9,59,100,0,0,64,91,83,58,0,0,54,78,44,58,64,60,0,1,81,57,1,0,0,0,original,train
CAND004935,Machine Learning Engineer,BBA,35,3.3,69,90,0,1,59,73,27,37,42,1,94,47,46,65,74,45,1,1,72,65,0,0,0,0,original,train
CAND004936,Machine Learning Engineer,BCA,55,1.8,44,71,0,3,92,87,66,37,59,0,70,56,40,63,100,61,1,0,70,58,0,0,0,0,original,train
CAND004937,Machine Learning Engineer,BTech,83,1.7,100,100,0,4,88,89,84,41,33,3,96,67,100,95,55,63,1,1,90,91,1,1,1,1,original,train
CAND004938,Machine Learning Engineer,MSc,94,1.0,50,100,0,4,53,85,65,52,34,0,44,32,45,65,94,68,1,0,85,47,1,0,0,0,original,train
CAND004939,Machine Learning Engineer,MCA,65,1.3,53,76,3,4,59,82,64,56,61,1,90,14,69,85,94,39,1,1,72,68,0,0,0,0,original,train
CAND004940,Machine Learning Engineer,BTech,81,1.0,70,100,0,1,36,87,38,84,72,1,72,67,55,31,100,98,1,1,88,56,1,1,1,0,original,test
CAND004941,Machine Learning Engineer,BE,61,2.8,96,87,2,3,59,85,48,45,66,0,82,87,79,52,81,36,1,0,83,75,1,1,0,0,original,validation
CAND004942,Machine Learning Engineer,MTech,91,1.2,69,100,0,4,80,75,70,57,36,2,100,57,73,74,100,17,1,1,88,78,1,1,0,0,original,test
CAND004943,Machine Learning Engineer,BBA,24,3.0,58,96,0,7,53,49,65,43,15,0,68,57,34,73,75,26,1,0,65,59,0,0,0,0,original,train
CAND004944,Machine Learning Engineer,BSc,50,3.1,75,65,0,4,56,85,57,98,55,4,96,61,52,63,84,53,1,1,73,70,1,1,0,0,original,train
CAND004945,Machine Learning Engineer,MSc,48,3.9,71,100,1,3,62,85,38,82,58,1,69,40,40,100,59,69,1,1,77,64,1,0,0,0,original,train
CAND004946,Machine Learning Engineer,BTech,71,1.2,69,60,4,5,61,73,58,35,100,3,100,68,63,68,64,42,1,1,68,76,0,0,0,0,original,train
CAND004947,Machine Learning Engineer,MBA,71,4.3,68,87,0,3,83,82,62,36,60,0,62,48,66,71,84,82,1,0,80,62,1,1,1,1,original,validation
CAND004948,Machine Learning Engineer,MBA,81,1.6,59,81,3,2,50,100,70,44,34,2,60,96,46,61,84,66,1,1,79,64,1,1,0,0,original,train
CAND004949,Machine Learning Engineer,BTech,30,3.4,83,40,7,0,56,63,43,91,62,0,59,52,33,73,89,34,1,0,58,55,0,0,0,0,original,train
CAND004950,Machine Learning Engineer,BE,76,1.8,59,98,1,2,59,72,58,77,0,0,41,69,81,40,52,70,0,0,76,56,0,0,0,0,original,train
CAND004951,Machine Learning Engineer,BTech,71,0.8,71,71,3,3,26,65,61,79,17,1,100,51,100,42,80,63,1,1,72,76,1,0,0,0,original,test
CAND004952,Machine Learning Engineer,MTech,47,1.8,78,100,0,2,89,93,22,42,0,0,69,60,58,66,71,34,0,0,81,64,1,0,0,0,original,validation
CAND004953,Machine Learning Engineer,MCA,79,4.0,94,100,0,4,100,100,78,63,45,3,70,21,37,97,100,51,1,1,95,59,1,0,0,0,original,train
CAND004954,Machine Learning Engineer,MTech,16,1.4,84,81,3,4,90,96,58,59,0,0,63,55,68,55,78,38,0,0,72,61,0,0,0,0,original,train
