target_role,education_level,education_relevance,experience_years,experience_relevance,common_skill_coverage,skill_gap_count,project_count,project_quality_score,project_relevance_score,project_depth_score,project_diversity_score,github_activity_score,live_project_count,portfolio_completeness_score,portfolio_design_score,portfolio_content_score,portfolio_evidence_score,technical_evidence_score,soft_skill_evidence_score,github_available,deployment_available
Full Stack Developer,BCA,84,5.2,77,100,0,2,63,83,46,32,51,1,70,56,13,52,72,34,,
Full Stack Developer,MCA,69,1.2,79,94,3,6,86,100,29,36,0,0,71,27,54,54,69,81,,
Full Stack Developer,MBA,21,1.4,56,98,0,5,76,62,82,69,5,5,100,64,73,62,95,70,,
Full Stack Developer,BTech,78,1.3,92,78,0,2,70,50,40,83,64,0,73,24,57,70,66,27,,
Full Stack Developer,BE,40,2.8,40,84,3,3,100,65,35,36,0,1,90,41,52,84,73,45,,
Full Stack Developer,BSc,95,3.7,88,100,0,5,57,72,51,53,35,1,100,67,36,58,96,51,,
Full Stack Developer,BTech,55,0.4,86,82,3,7,94,81,66,85,90,6,93,68,99,100,93,65,,
Full Stack Developer,BSc,79,1.0,80,99,0,0,54,73,57,46,20,0,84,61,72,60,78,62,,
Full Stack Developer,MBA,55,5.3,81,75,4,4,51,100,45,43,64,0,71,24,64,51,66,64,,
Full Stack Developer,BTech,60,2.0,65,62,2,5,67,100,76,60,0,4,100,67,48,40,50,42,,
Full Stack Developer,PhD,95,1.6,100,100,1,4,48,68,31,71,0,0,78,74,30,43,74,83,,
Full Stack Developer,BBA,72,2.9,100,79,0,2,75,100,49,65,61,2,75,47,42,56,100,39,,
Full Stack Developer,MSc,54,1.5,69,68,2,3,60,91,77,56,27,2,73,43,78,99,92,54,,
Full Stack Developer,MCA,90,0.4,40,86,1,0,30,80,55,55,40,0,51,69,42,55,100,48,,
Full Stack Developer,BTech,80,2.0,61,90,2,4,55,82,52,56,0,4,78,75,57,57,97,58,,
Full Stack Developer,BSc,34,1.8,85,76,4,2,77,89,70,48,0,0,52,55,63,85,100,43,,
Full Stack Developer,MSc,85,3.5,57,97,0,2,82,94,65,20,89,0,67,65,45,81,100,15,,
Full Stack Developer,BE,93,4.3,95,100,0,6,67,89,75,33,0,2,83,42,36,95,92,52,,
Full Stack Developer,MCA,83,4.6,70,68,1,5,94,88,89,48,72,2,58,70,72,77,100,47,,
Full Stack Developer,Diploma,84,2.3,80,94,2,0,35,61,44,63,30,0,57,100,45,80,99,49,,
Full Stack Developer,BCA,16,1.6,88,85,1,4,84,98,64,45,0,1,71,39,51,40,68,22,,
Full Stack Developer,BTech,85,3.7,52,86,0,1,100,100,26,64,75,0,66,47,65,90,65,73,,
Full Stack Developer,BSc,66,4.4,57,62,2,5,69,63,83,70,52,5,100,53,49,100,86,44,,
Full Stack Developer,MTech,40,1.7,64,72,4,1,37,88,62,48,40,1,94,12,71,42,56,65,,
Full Stack Developer,MCA,45,0.9,41,100,2,5,96,72,58,50,0,3,51,82,66,75,81,43,,
Full Stack Developer,BBA,94,2.5,80,94,0,5,69,96,83,73,46,0,100,70,74,87,99,71,,
Full Stack Developer,MCA,46,2.2,50,93,1,8,80,97,77,78,100,8,87,37,63,92,100,64,,
Full Stack Developer,MSc,47,1.2,60,60,7,5,78,46,28,59,56,0,100,87,67,85,84,36,,
Full Stack Developer,BE,25,1.1,46,100,1,4,65,100,53,52,50,4,77,57,75,65,94,60,,
Full Stack Developer,MTech,55,0.5,65,98,0,1,40,58,40,47,0,0,39,68,43,75,77,24,,
Full Stack Developer,BE,24,2.4,68,70,5,3,57,59,90,65,32,0,64,47,51,69,75,66,,
Full Stack Developer,MTech,62,2.8,75,100,1,3,57,100,54,93,62,0,87,66,38,44,85,64,,
Full Stack Developer,MCA,58,2.0,85,95,0,1,72,79,46,31,39,0,58,46,32,76,74,58,,
Full Stack Developer,BTech,84,1.1,46,86,3,3,64,84,57,59,0,3,76,82,65,64,66,52,,
Full Stack Developer,BTech,90,4.2,81,59,5,0,73,71,70,41,0,0,22,49,52,61,77,29,,
Full Stack Developer,MBA,95,2.1,83,100,0,2,65,91,49,56,0,0,57,43,56,69,76,39,,
Full Stack Developer,MSc,61,1.1,100,77,3,3,74,99,61,64,0,1,100,45,84,39,75,20,,
Full Stack Developer,MCA,76,3.3,80,78,0,4,98,96,65,28,0,0,71,59,55,46,71,33,,
Full Stack Developer,BE,78,0.8,67,100,1,1,59,76,53,87,0,1,18,76,41,34,89,72,,
Full Stack Developer,BTech,91,0.0,47,9,7,2,66,54,43,69,26,0,82,58,62,32,69,64,,
Full Stack Developer,BSc,40,0.6,62,100,0,1,61,98,30,21,0,0,64,59,42,52,58,24,,
Full Stack Developer,MCA,48,2.1,54,100,1,3,89,85,54,54,0,2,90,22,59,56,69,53,,
Full Stack Developer,BSc,17,1.3,85,100,0,4,82,100,50,66,0,0,88,92,62,32,65,86,,
Full Stack Developer,MSc,73,6.7,98,100,0,4,95,65,89,28,76,2,57,51,69,77,100,70,,
Full Stack Developer,BTech,93,2.2,51,73,4,3,85,51,48,77,0,0,71,59,60,85,79,52,,
Full Stack Developer,MCA,87,1.4,91,73,4,2,74,75,45,77,29,0,63,49,52,76,79,30,,
Full Stack Developer,MCA,69,0.8,60,74,1,4,65,70,30,51,94,3,99,55,66,100,100,82,,
Full Stack Developer,MTech,38,5.4,76,100,0,5,91,100,92,79,13,4,85,77,80,99,100,81,,
Full Stack Developer,MBA,88,1.5,92,100,2,1,73,95,36,31,65,0,80,62,59,73,69,26,,
Full Stack Developer,MTech,21,5.5,100,100,0,4,86,71,59,49,28,3,91,72,71,96,87,77,,
Full Stack Developer,BSc,68,2.3,69,95,2,4,78,88,62,20,52,0,97,87,67,51,85,56,,
Full Stack Developer,BTech,50,3.0,61,100,1,6,100,86,65,63,74,5,79,88,61,60,72,67,,
Full Stack Developer,BCA,21,4.1,82,99,0,5,73,99,68,37,0,5,73,58,73,64,75,88,,
Full Stack Developer,BTech,49,2.5,38,80,2,5,95,58,55,49,100,0,59,37,36,63,100,71,,
Full Stack Developer,BE,72,1.1,61,49,4,4,82,89,78,77,60,1,99,35,72,75,92,72,,
Full Stack Developer,MSc,94,1.8,50,87,0,1,39,69,80,66,0,0,71,40,62,76,80,58,,
Full Stack Developer,BTech,23,0.0,73,37,3,1,97,83,78,92,0,0,60,87,100,80,64,59,,
Full Stack Developer,MCA,58,0.8,94,79,2,3,56,65,59,70,79,0,100,18,46,67,91,41,,
Full Stack Developer,MBA,40,2.1,55,52,1,2,69,72,49,69,0,0,55,46,47,64,73,66,,
Full Stack Developer,BCA,60,0.8,56,90,4,4,70,78,100,43,0,4,31,96,33,45,71,51,,
Full Stack Developer,MBA,83,1.0,82,71,3,4,65,71,77,58,94,3,79,62,66,95,87,56,,
Full Stack Developer,BTech,72,3.6,58,100,1,2,82,100,76,39,31,2,82,56,36,32,100,72,,
Full Stack Developer,BE,90,0.3,67,58,4,5,62,98,51,78,63,0,83,43,72,65,50,42,,
Full Stack Developer,BTech,72,0.4,81,34,4,3,42,56,54,54,0,0,74,54,61,49,78,78,,
Full Stack Developer,BTech,59,5.8,71,81,3,6,80,71,55,54,86,4,100,75,54,100,99,78,,
Full Stack Developer,BTech,96,1.5,56,57,3,5,100,82,65,26,0,4,76,76,68,68,87,16,,
Full Stack Developer,BSc,69,2.1,72,73,3,4,57,58,37,54,0,1,86,57,44,57,75,80,,
Full Stack Developer,MSc,76,7.7,66,67,3,4,80,63,76,100,65,1,88,82,64,40,87,49,,
Full Stack Developer,MBA,86,0.9,48,96,0,4,77,73,59,7,76,0,58,50,67,70,76,94,,
Full Stack Developer,MSc,50,1.2,48,100,0,1,73,78,59,41,0,1,64,57,66,67,60,40,,
Full Stack Developer,MCA,70,1.6,33,100,0,6,75,97,54,6,0,1,100,74,25,69,74,52,,
Full Stack Developer,BTech,38,1.4,74,61,4,7,80,78,47,68,0,0,57,50,77,54,56,62,,
Full Stack Developer,BCA,56,3.3,63,69,3,1,47,92,39,27,0,0,38,60,77,46,62,34,,
Full Stack Developer,BE,20,3.6,95,76,0,6,64,98,46,61,90,0,85,11,98,65,98,64,,
Full Stack Developer,MSc,86,0.3,59,77,4,2,61,63,30,56,55,0,74,73,6,63,90,25,,
Full Stack Developer,MSc,47,1.1,91,87,2,3,73,95,66,43,0,0,34,59,46,69,100,53,,
Full Stack Developer,PhD,97,1.2,45,100,0,4,99,66,62,44,28,1,83,34,98,90,68,53,,
Full Stack Developer,BTech,79,1.5,66,100,1,2,79,86,35,46,31,0,65,65,31,91,100,41,,
Full Stack Developer,BSc,64,1.1,87,46,5,3,46,32,50,89,19,0,100,40,56,41,83,83,,
Full Stack Developer,MCA,94,0.6,83,92,0,7,85,88,37,68,84,5,100,63,100,77,97,37,,
Full Stack Developer,MBA,78,2.4,73,72,2,1,33,74,57,30,23,1,55,61,64,66,88,36,,
Full Stack Developer,BSc,48,1.5,44,94,1,2,48,76,57,63,0,0,77,44,26,64,83,45,,
Full Stack Developer,BSc,46,0.9,50,87,2,4,89,85,46,48,0,0,51,74,78,83,64,42,,
Full Stack Developer,BCA,75,1.6,99,92,0,0,35,62,52,58,78,0,66,66,40,66,86,34,,
Full Stack Developer,MTech,82,0.4,80,78,5,2,84,78,39,75,0,0,64,78,59,69,58,72,,
Full Stack Developer,MSc,82,1.5,79,83,2,4,85,92,65,41,0,0,43,54,83,33,74,61,,
Full Stack Developer,BTech,36,2.8,100,86,3,3,51,68,53,95,90,0,80,38,56,82,95,84,,
Full Stack Developer,BE,98,2.4,72,81,2,2,39,81,74,69,76,0,64,86,27,91,100,56,,
Full Stack Developer,BE,45,0.2,75,77,3,2,50,72,55,74,0,0,45,12,29,60,71,76,,
Full Stack Developer,MCA,70,3.0,52,96,1,4,52,78,51,43,30,0,87,46,45,35,92,47,,
Full Stack Developer,BE,87,1.0,78,81,3,5,88,68,53,78,27,4,99,50,50,70,94,78,,
Full Stack Developer,BE,34,2.9,72,100,0,7,52,92,41,68,42,7,94,44,26,53,61,57,,
Full Stack Developer,MCA,18,4.8,48,100,0,3,61,81,73,35,72,0,75,39,66,100,98,52,,
Full Stack Developer,MBA,81,4.7,47,100,2,2,79,89,75,18,0,2,62,54,52,50,77,73,,
Full Stack Developer,BCA,74,2.2,27,73,3,4,53,59,36,67,75,0,67,88,60,100,84,81,,
Full Stack Developer,BTech,85,2.0,72,100,0,1,29,100,79,68,0,1,46,37,51,21,100,27,,
Full Stack Developer,BTech,76,0.6,46,100,2,2,45,92,46,38,0,0,60,75,52,68,59,76,,
Full Stack Developer,MSc,87,2.9,78,83,1,2,66,60,58,0,57,0,41,72,39,93,84,54,,
Full Stack Developer,BTech,45,3.3,35,100,0,4,61,86,42,74,64,4,84,56,78,69,100,43,,
Full Stack Developer,MTech,76,2.0,82,96,0,7,65,78,65,68,93,0,82,48,79,76,96,84,,
Full Stack Developer,BTech,51,0.7,56,96,1,3,67,87,56,80,58,2,67,87,68,95,54,75,,
Full Stack Developer,MBA,77,1.4,69,100,1,5,73,55,49,61,0,4,68,42,73,60,76,73,,
Full Stack Developer,MCA,22,3.9,63,83,3,7,78,46,76,80,81,5,91,59,70,52,99,52,,
Full Stack Developer,MCA,62,0.1,61,70,1,1,44,75,38,50,0,1,48,73,31,59,100,14,,
Full Stack Developer,BTech,50,1.8,73,97,3,4,63,84,43,84,72,3,100,23,62,58,80,57,,
Full Stack Developer,BTech,86,3.1,69,99,0,3,78,93,53,51,56,0,77,58,58,84,100,65,,
Full Stack Developer,PhD,60,1.2,45,100,1,6,86,68,60,70,64,3,100,68,64,77,50,73,,
Full Stack Developer,MBA,72,0.0,58,86,4,4,46,51,51,59,22,1,87,70,61,57,75,48,,
Full Stack Developer,BTech,63,3.3,91,64,2,3,52,60,84,63,10,0,74,9,43,55,70,83,,
Full Stack Developer,MCA,38,3.8,50,38,8,3,100,66,15,72,0,0,78,56,84,68,74,60,,
Full Stack Developer,BE,59,1.5,44,91,1,3,79,94,62,8,70,1,44,44,85,91,85,94,,
Full Stack Developer,BTech,63,2.7,57,45,2,5,46,66,79,70,35,5,100,51,51,84,81,31,,
Full Stack Developer,BE,74,2.7,58,100,2,5,77,76,68,82,39,3,100,75,52,54,71,53,,
Full Stack Developer,BSc,92,3.2,71,90,3,6,67,81,84,91,71,6,69,51,59,96,100,36,,
Full Stack Developer,MBA,83,0.6,65,100,0,2,58,76,70,36,47,0,73,52,68,44,84,35,,
Full Stack Developer,BTech,55,3.5,93,93,2,3,71,55,47,40,0,3,82,39,45,48,75,63,,
Full Stack Developer,BTech,48,1.4,58,97,0,2,48,74,24,52,0,2,89,41,79,45,79,45,,
Full Stack Developer,MTech,75,0.8,45,91,3,0,43,100,31,59,0,0,39,84,81,39,65,42,,
Full Stack Developer,BSc,61,3.9,47,93,1,5,62,68,69,58,95,5,79,45,55,61,96,66,,
Full Stack Developer,BCA,78,0.6,49,87,3,4,39,81,41,72,97,0,67,67,78,90,100,50,,
Full Stack Developer,BE,81,0.9,46,62,4,4,60,71,30,78,0,4,48,55,47,58,72,54,,
Full Stack Developer,MSc,87,1.4,40,100,0,6,67,78,71,81,0,4,61,67,49,42,45,59,,
Full Stack Developer,BTech,65,0.6,74,28,6,2,56,92,50,78,0,0,41,50,71,52,47,52,,
Full Stack Developer,BE,74,1.1,85,85,2,4,84,83,26,38,41,0,88,77,68,77,87,95,,
Full Stack Developer,BSc,43,2.1,81,99,1,2,27,97,53,65,73,1,55,33,65,56,72,51,,
Full Stack Developer,PhD,74,0.8,73,88,0,2,51,79,64,40,0,2,80,54,57,33,55,49,,
Full Stack Developer,MTech,48,5.8,72,66,2,5,64,68,63,28,86,2,100,77,91,78,100,57,,
Full Stack Developer,BTech,75,2.0,59,100,2,0,37,93,42,57,0,0,61,10,45,43,61,51,,
Full Stack Developer,BTech,53,5.0,68,100,0,6,78,94,55,41,58,6,87,54,31,60,51,34,,
Full Stack Developer,MCA,67,1.1,79,70,4,0,50,72,55,75,0,0,44,59,45,78,34,61,,
Full Stack Developer,MCA,55,12.2,100,100,0,5,89,74,83,41,87,2,78,61,38,93,100,96,,
Full Stack Developer,BCA,64,0.1,38,72,3,4,79,79,49,93,0,3,82,74,62,62,85,69,,
Full Stack Developer,BBA,83,2.1,92,95,5,3,62,89,60,64,56,0,80,70,61,87,74,73,,
Full Stack Developer,MBA,83,5.1,63,94,3,3,56,97,74,58,10,0,88,58,81,31,49,82,,
Full Stack Developer,BTech,58,4.8,100,77,2,5,58,95,47,47,100,1,78,48,60,96,100,45,,
Full Stack Developer,BTech,54,0.8,61,83,1,0,54,90,48,40,0,0,76,51,41,46,45,43,,
Full Stack Developer,BTech,59,5.1,70,100,2,3,44,76,62,47,45,3,86,63,44,100,96,59,,
Full Stack Developer,BE,70,1.1,62,56,4,1,63,79,59,43,0,0,56,56,29,32,25,55,,
Full Stack Developer,BSc,78,0.2,60,46,5,2,58,71,26,82,0,2,84,47,50,54,43,66,,
Full Stack Developer,BTech,66,0.1,74,35,2,7,88,56,82,91,67,0,96,54,53,88,96,52,,
Full Stack Developer,BBA,93,7.4,100,100,0,8,81,100,91,48,89,6,100,60,79,67,100,100,,
Full Stack Developer,Diploma,78,3.9,43,56,5,5,68,88,68,55,0,4,81,64,65,32,65,21,,
Full Stack Developer,BSc,88,1.5,72,77,1,5,78,73,82,51,100,4,87,63,77,40,100,51,,
Full Stack Developer,BE,87,0.3,76,85,3,3,50,57,45,50,0,0,38,63,95,49,42,36,,
Full Stack Developer,MSc,59,6.6,100,89,0,6,77,100,53,70,100,1,100,97,44,60,82,65,,
Full Stack Developer,BTech,77,3.4,68,94,0,2,63,84,65,32,67,0,62,58,58,70,87,95,,
Full Stack Developer,BCA,38,3.4,67,77,6,3,68,74,66,47,0,0,67,72,66,70,69,81,,
Full Stack Developer,BE,27,4.3,66,28,5,3,87,68,59,55,100,0,66,54,44,100,79,69,,
Full Stack Developer,MCA,73,0.3,42,74,1,5,48,58,32,74,50,5,93,65,64,81,86,54,,
Full Stack Developer,BE,65,2.5,84,100,0,3,40,87,55,74,0,0,50,17,53,73,74,61,,
Full Stack Developer,BCA,82,4.0,41,100,0,1,55,80,84,22,70,0,44,54,50,81,100,65,,
Full Stack Developer,MTech,72,1.3,76,100,1,5,34,97,29,70,54,4,84,29,57,61,87,68,,
Full Stack Developer,BTech,74,0.8,40,51,5,4,66,67,52,56,33,0,81,63,41,80,77,53,,
Full Stack Developer,PhD,46,0.9,67,44,3,2,69,87,62,43,0,0,61,51,54,44,92,62,,
Full Stack Developer,BE,50,1.2,76,88,2,2,46,95,55,45,58,0,76,52,56,31,100,24,,
Full Stack Developer,MSc,74,0.8,46,41,6,5,100,40,60,59,50,2,73,21,52,76,64,90,,
Full Stack Developer,MCA,77,0.3,36,74,0,4,56,100,58,21,51,1,100,43,33,43,74,34,,
Full Stack Developer,BTech,69,0.3,60,96,3,1,56,84,57,31,45,0,54,16,42,84,83,96,,
Full Stack Developer,MBA,25,0.4,43,83,1,6,80,76,71,75,0,5,74,64,62,56,57,68,,
Full Stack Developer,MBA,38,3.5,77,100,1,8,63,92,43,51,0,1,85,74,50,21,71,63,,
Full Stack Developer,BBA,58,0.9,51,71,3,4,89,81,48,74,0,0,52,77,58,36,77,83,,
Full Stack Developer,BTech,21,1.7,79,43,7,3,72,51,63,76,0,3,81,49,75,67,66,90,,
Full Stack Developer,BTech,83,0.3,74,63,5,2,66,68,19,56,64,0,98,50,61,79,62,56,,
Full Stack Developer,MCA,98,1.8,65,70,4,2,76,86,61,74,0,0,61,47,44,72,86,59,,
Full Stack Developer,BBA,87,3.2,86,100,0,7,51,100,68,47,75,1,69,100,90,63,85,55,,
Full Stack Developer,MCA,86,1.2,41,100,1,0,52,89,50,44,46,0,66,60,32,86,100,5,,
Full Stack Developer,BE,92,0.3,39,100,0,7,80,77,61,55,0,3,100,14,85,60,86,52,,
Full Stack Developer,MSc,67,0.0,48,49,1,5,78,57,49,72,51,4,95,39,82,65,75,60,,
Full Stack Developer,BCA,71,0.8,25,62,5,4,69,91,39,56,40,2,82,69,54,59,75,34,,
Full Stack Developer,BBA,71,1.3,80,93,2,0,63,69,37,58,43,0,61,35,74,72,72,51,,
Full Stack Developer,MCA,22,0.2,100,63,1,2,67,82,50,39,32,0,83,60,66,61,91,55,,
Full Stack Developer,BBA,69,3.3,84,100,0,1,52,100,58,48,21,0,58,20,83,77,68,74,,
Full Stack Developer,BTech,75,1.8,58,97,0,5,66,83,46,32,74,1,100,67,35,81,100,25,,
Full Stack Developer,BE,87,2.7,100,91,3,2,77,96,72,61,76,1,91,12,77,80,100,62,,
Full Stack Developer,BTech,76,2.0,64,61,4,2,87,64,45,36,12,1,80,45,77,76,46,53,,
Full Stack Developer,BTech,62,3.0,83,100,0,3,86,81,77,68,0,3,58,54,41,55,63,60,,
Full Stack Developer,BSc,97,2.3,72,100,0,4,59,100,73,63,48,0,100,79,71,76,73,91,,
Full Stack Developer,MSc,72,1.1,75,93,3,1,66,63,57,63,0,0,37,63,83,71,66,64,,
Full Stack Developer,MSc,57,1.9,49,71,1,4,60,64,58,31,100,1,97,59,40,84,94,85,,
Full Stack Developer,MSc,46,1.0,44,77,4,0,15,54,56,28,48,0,44,41,45,45,70,30,,
Full Stack Developer,MCA,21,0.5,51,88,0,2,67,97,52,27,16,0,88,64,62,79,66,64,,
Full Stack Developer,MCA,52,3.4,56,72,1,3,73,64,89,87,78,1,68,77,46,85,100,61,,
Full Stack Developer,MCA,80,1.2,73,85,3,3,59,87,76,56,0,0,65,79,32,72,52,56,,
Full Stack Developer,MBA,88,0.8,37,100,0,6,48,93,76,32,0,0,31,86,45,66,99,34,,
Full Stack Developer,BBA,51,2.9,83,100,0,2,60,94,57,64,68,1,73,50,65,61,92,38,,
Full Stack Developer,MSc,78,1.2,55,100,2,5,52,93,77,47,79,5,75,38,76,64,100,60,,
Full Stack Developer,MBA,77,2.0,55,100,3,1,49,78,55,61,96,0,55,29,47,89,91,38,,
Full Stack Developer,MSc,90,1.9,54,72,1,3,73,90,55,44,0,2,82,34,63,82,85,50,,
Full Stack Developer,BSc,35,2.5,100,100,1,1,42,91,48,59,59,0,81,72,63,62,100,53,,
Full Stack Developer,MSc,78,0.5,48,36,6,5,62,41,21,47,0,4,96,68,72,50,58,72,,
Full Stack Developer,MCA,83,0.7,54,85,3,2,70,77,65,58,77,0,66,77,21,69,100,76,,
Full Stack Developer,BE,81,0.1,88,79,3,3,81,75,88,56,48,2,82,50,37,80,100,34,,
Full Stack Developer,BTech,74,4.7,78,100,1,2,79,90,79,55,56,1,69,32,89,66,71,38,,
Full Stack Developer,MBA,79,2.9,73,81,4,2,33,72,69,63,89,0,80,26,48,58,93,51,,
Full Stack Developer,BBA,88,3.9,59,89,0,5,86,100,69,89,33,1,99,54,74,88,100,91,,
Full Stack Developer,BSc,69,2.5,72,75,2,5,60,100,76,79,37,0,84,15,56,70,63,17,,
Full Stack Developer,BSc,44,1.5,56,83,0,1,77,76,23,65,11,0,48,100,28,68,70,29,,
Full Stack Developer,MCA,69,3.3,68,86,4,2,46,69,67,38,0,2,76,67,73,72,79,65,,
Full Stack Developer,MCA,96,7.1,92,83,1,4,76,87,19,25,100,2,99,49,35,98,86,99,,
Full Stack Developer,MTech,44,1.6,68,92,2,4,85,68,78,61,81,2,95,41,69,66,100,59,,
Full Stack Developer,BE,66,1.3,88,54,0,4,47,65,56,92,0,2,67,59,51,51,78,53,,
Full Stack Developer,BTech,69,2.0,36,84,2,4,76,94,29,37,81,2,93,48,62,97,62,86,,
Full Stack Developer,MCA,80,1.5,80,55,4,3,77,60,72,100,0,1,70,100,68,63,58,75,,
Full Stack Developer,BSc,61,0.7,46,50,7,3,61,48,25,58,0,0,44,62,57,73,25,7,,
Full Stack Developer,MSc,77,3.1,54,100,1,0,32,58,39,37,52,0,86,82,29,58,84,24,,
Full Stack Developer,MSc,31,1.7,75,100,2,4,59,92,50,37,26,0,83,100,56,53,92,70,,
Full Stack Developer,BE,89,0.5,48,100,2,1,38,81,57,37,0,0,50,87,64,56,85,67,,
Full Stack Developer,BE,52,0.7,38,57,2,1,63,97,36,89,0,0,75,44,29,62,51,53,,
Full Stack Developer,MTech,93,3.4,69,76,2,3,33,86,58,71,0,0,64,65,79,39,64,66,,
Full Stack Developer,BTech,84,0.9,55,100,2,4,64,83,44,37,91,0,68,60,63,77,83,38,,
Full Stack Developer,MSc,68,1.9,75,77,3,4,49,100,11,50,73,0,88,52,47,79,73,66,,
Full Stack Developer,BE,57,0.1,66,44,4,3,54,70,45,74,61,0,87,81,49,81,83,21,,
Full Stack Developer,Diploma,97,0.5,85,100,2,7,86,84,36,46,0,5,96,45,83,73,97,55,,
Full Stack Developer,BTech,46,3.6,90,100,1,5,93,75,49,33,91,0,57,81,57,88,64,85,,
Full Stack Developer,MTech,56,3.6,57,100,0,3,74,68,39,86,39,0,74,53,75,66,100,66,,
Full Stack Developer,BE,65,2.0,65,80,2,5,65,100,74,40,54,2,83,68,41,57,100,63,,
Full Stack Developer,BTech,35,0.3,69,57,5,1,34,79,41,50,56,0,55,67,57,41,57,71,,
Full Stack Developer,MCA,35,0.6,68,87,1,2,77,80,39,27,0,2,81,73,83,57,70,45,,
Full Stack Developer,BTech,82,1.4,78,51,3,2,69,70,8,51,55,0,58,54,58,42,76,37,,
Full Stack Developer,MTech,27,1.0,97,54,4,5,59,65,24,79,42,2,80,57,77,39,49,38,,
Full Stack Developer,MBA,63,1.8,63,89,0,3,80,77,75,22,0,0,79,78,63,89,90,50,,
Full Stack Developer,BTech,44,1.4,80,38,5,3,73,68,20,46,0,0,66,50,40,45,70,66,,
Full Stack Developer,BTech,85,7.9,87,83,0,6,84,100,100,95,72,6,100,61,32,100,93,57,,
Full Stack Developer,BE,78,1.5,73,81,0,6,95,68,36,71,50,2,78,69,54,89,97,75,,
Full Stack Developer,MCA,39,3.7,93,99,0,3,80,75,52,39,32,2,75,59,53,88,82,66,,
Full Stack Developer,MSc,58,2.2,64,90,2,0,33,78,58,38,35,0,50,30,64,61,70,53,,
Full Stack Developer,BTech,75,3.4,78,79,3,2,65,85,61,68,29,0,54,57,45,53,81,47,,
Full Stack Developer,MTech,74,1.9,72,88,0,5,57,76,59,58,80,0,82,47,60,78,92,78,,
Full Stack Developer,BTech,82,1.3,44,61,5,4,75,59,50,65,17,0,76,61,49,81,78,53,,
Full Stack Developer,MSc,70,3.0,62,78,1,5,49,71,60,45,77,3,89,65,67,67,91,85,,
Full Stack Developer,MSc,54,0.4,51,81,3,4,71,70,52,67,28,3,74,67,35,60,74,48,,
Full Stack Developer,BCA,71,2.5,74,71,3,1,58,86,42,49,0,0,49,56,67,59,69,32,,
Full Stack Developer,MCA,27,0.9,96,69,2,2,71,85,58,43,19,0,71,58,65,70,95,49,,
Full Stack Developer,MSc,74,1.2,57,63,4,3,59,71,56,56,22,0,76,52,42,44,58,53,,
Full Stack Developer,BE,33,2.6,85,59,2,4,61,67,53,50,63,1,91,40,61,63,75,67,,
Full Stack Developer,BTech,71,2.0,65,73,4,3,81,65,56,65,0,0,63,57,61,84,87,48,,
Full Stack Developer,BCA,54,2.3,59,96,2,5,89,84,78,56,47,5,61,92,50,54,72,60,,
Full Stack Developer,MCA,49,1.4,96,77,1,3,62,79,51,45,36,0,90,62,55,59,93,53,,
Full Stack Developer,BTech,41,2.5,86,64,3,2,36,91,80,60,83,0,72,59,48,66,91,78,,
Full Stack Developer,BE,90,2.2,85,93,2,4,59,72,62,41,0,1,60,54,66,70,67,44,,
Full Stack Developer,BE,78,1.0,78,94,1,4,81,75,44,46,18,0,79,50,58,81,81,82,,
Full Stack Developer,BE,82,1.0,54,88,1,2,44,77,56,41,39,1,69,62,45,72,86,69,,
Full Stack Developer,PhD,59,1.6,64,68,3,3,73,82,65,61,17,1,78,61,53,48,82,57,,
Full Stack Developer,MSc,71,5.6,78,100,0,5,78,97,73,46,84,3,96,47,65,85,82,53,,
Full Stack Developer,BE,63,0.8,53,89,1,6,62,73,62,63,2,2,81,27,85,52,75,40,,
Full Stack Developer,MBA,81,1.5,80,100,1,4,47,95,37,65,0,2,72,35,56,65,82,56,,
Full Stack Developer,MBA,78,1.6,79,58,3,4,59,45,59,76,55,0,76,67,50,89,73,71,,
Full Stack Developer,MCA,50,1.1,63,92,2,2,67,79,47,40,0,0,73,57,71,68,78,42,,
Full Stack Developer,BBA,87,2.0,74,97,0,5,70,78,69,69,24,2,85,57,74,75,89,71,,
Full Stack Developer,BSc,66,2.1,59,82,2,4,63,85,51,60,0,0,57,71,78,63,64,53,,
Full Stack Developer,MSc,80,2.3,54,81,2,5,50,75,52,69,0,0,88,50,54,54,95,63,,
Full Stack Developer,MTech,72,1.3,83,87,2,3,70,86,73,71,55,0,84,56,38,64,94,48,,
Full Stack Developer,BTech,78,4.2,71,87,3,6,71,77,72,78,76,5,81,61,57,99,99,52,,
Full Stack Developer,MTech,55,4.0,53,88,1,5,73,80,66,73,42,2,77,83,71,100,93,81,,
Full Stack Developer,MTech,51,1.2,52,96,1,2,45,69,52,56,0,0,63,51,32,67,82,37,,
Full Stack Developer,MCA,71,3.2,81,87,0,4,92,90,69,44,0,1,67,59,49,49,69,43,,
Full Stack Developer,BBA,56,2.6,55,87,1,3,81,74,44,80,0,0,65,63,67,54,91,73,,
Full Stack Developer,BTech,57,1.8,65,91,2,4,75,91,57,78,39,3,82,48,73,59,80,56,,
Full Stack Developer,BSc,66,2.6,77,80,1,1,53,86,54,54,39,0,65,44,72,82,81,81,,
Full Stack Developer,MCA,41,0.8,48,94,1,4,78,82,57,50,43,0,93,67,64,79,58,70,,
Full Stack Developer,MCA,77,2.9,71,90,1,2,69,86,49,33,0,0,49,50,51,59,71,57,,
